id,Y18
5339,20.734694
5340,20.76702
5341,20.824965
5342,20.8773
5343,21.002808
5344,20.959782
5345,20.973167
5346,20.878891
5347,20.948898
5348,21.020016
5349,21.098701
5350,21.146114
5351,21.25967
5352,21.299948
5353,21.248928
5354,21.073128
5355,20.919098
5356,20.939686
5357,20.912785
5358,20.915333
5359,20.983582
5360,21.106361
5361,21.211046
5362,21.326069
5363,21.391842
5364,21.446415
5365,21.297022
5366,21.209362
5367,21.137161
5368,21.123917
5369,21.17772
5370,21.186626
5371,21.289223
5372,21.514286
5373,21.869335
5374,22.307053
5375,22.5442
5376,22.773897
5377,23.111237
5378,23.32331
5379,23.484241
5380,23.590105
5381,23.639225
5382,23.654453
5383,23.943562
5384,24.29124
5385,24.82402
5386,25.734232
5387,26.517414
5388,27.149868
5389,27.884789
5390,28.765678
5391,29.46827
5392,30.047693
5393,30.479324
5394,31.253656
5395,31.22493
5396,31.3242
5397,31.350105
5398,31.434929
5399,31.567493
5400,31.69347
5401,31.90412
5402,31.992653
5403,31.84674
5404,31.918705
5405,31.611668
5406,31.468979
5407,31.724247
5408,31.915651
5409,32.008198
5410,31.842768
5411,31.5464
5412,31.220703
5413,30.970654
5414,30.72462
5415,30.318542
5416,29.899033
5417,29.600883
5418,29.576157
5419,29.935894
5420,30.185057
5421,30.428497
5422,30.276297
5423,30.39703
5424,30.655933
5425,30.573322
5426,30.013512
5427,30.374386
5428,30.876797
5429,30.606325
5430,30.31775
5431,30.155634
5432,29.766392
5433,29.704895
5434,30.07964
5435,30.378574
5436,29.687168
5437,29.104176
5438,28.829128
5439,28.169834
5440,27.515713
5441,27.024563
5442,26.892677
5443,26.780556
5444,26.845947
5445,26.769573
5446,26.84357
5447,26.314713
5448,26.06558
5449,25.909386
5450,25.528288
5451,25.169615
5452,24.688393
5453,24.386631
5454,24.225735
5455,24.08797
5456,23.972034
5457,23.773373
5458,23.742794
5459,23.545774
5460,23.573874
5461,23.578318
5462,23.598438
5463,23.67974
5464,23.725746
5465,23.605656
5466,23.639091
5467,23.703552
5468,23.69796
5469,23.728868
5470,23.53283
5471,23.329456
5472,23.19574
5473,22.994717
5474,22.754143
5475,22.612534
5476,22.480957
5477,22.526737
5478,22.59543
5479,22.411697
5480,22.431313
5481,22.406294
5482,22.437105
5483,22.445742
5484,22.663538
5485,22.701977
5486,22.732382
5487,22.655827
5488,22.457916
5489,22.401596
5490,22.175117
5491,22.194561
5492,22.094784
5493,22.02562
5494,21.971611
5495,22.095581
5496,22.115646
5497,22.13675
5498,22.201616
5499,22.300575
5500,22.369732
5501,22.254736
5502,21.944199
5503,21.78415
5504,21.763973
5505,21.741398
5506,21.752884
5507,21.744942
5508,21.788616
5509,21.84166
5510,21.999905
5511,22.241495
5512,22.455692
5513,22.863148
5514,23.212189
5515,23.686363
5516,24.14925
5517,24.433315
5518,24.80524
5519,25.1666
5520,25.357048
5521,25.578636
5522,25.97103
5523,26.340033
5524,26.689045
5525,27.208046
5526,28.026382
5527,28.88241
5528,29.38215
5529,29.398003
5530,29.762783
5531,29.994919
5532,30.94072
5533,31.429829
5534,31.66412
5535,31.920067
5536,32.495323
5537,33.171234
5538,33.48163
5539,34.133377
5540,35.001114
5541,35.625687
5542,35.74255
5543,36.667145
5544,36.109184
5545,35.89759
5546,35.539703
5547,35.880737
5548,36.45862
5549,36.144154
5550,35.781338
5551,35.040504
5552,34.291615
5553,34.123833
5554,34.050323
5555,32.728004
5556,32.97425
5557,32.903862
5558,32.367664
5559,32.28621
5560,30.936882
5561,30.841108
5562,31.264244
5563,31.468735
5564,31.97981
5565,31.578201
5566,31.48376
5567,32.27854
5568,32.172287
5569,31.843664
5570,31.316572
5571,30.379284
5572,29.88882
5573,29.768898
5574,29.53041
5575,28.906483
5576,28.423832
5577,28.199102
5578,27.959179
5579,27.786993
5580,27.425186
5581,27.325893
5582,27.177305
5583,26.75732
5584,26.523941
5585,26.259352
5586,25.932373
5587,25.774431
5588,25.390547
5589,25.087967
5590,24.868444
5591,24.626612
5592,24.420929
5593,24.416245
5594,24.372797
5595,24.439316
5596,24.075298
5597,23.901005
5598,23.762413
5599,23.532349
5600,23.340382
5601,23.297466
5602,22.882114
5603,22.744827
5604,22.521336
5605,22.613937
5606,22.700706
5607,22.5934
5608,22.798624
5609,22.683887
5610,22.6654
5611,22.526688
5612,22.66789
5613,22.649094
5614,22.56107
5615,22.694355
5616,22.595055
5617,22.603897
5618,22.525143
5619,22.509466
5620,22.51358
5621,22.438372
5622,22.495937
5623,22.511696
5624,22.440138
5625,22.454113
5626,22.369553
5627,22.174885
5628,21.987057
5629,21.739979
5630,21.582645
5631,21.45448
5632,21.268898
5633,21.069233
5634,20.925663
5635,20.833275
5636,20.78645
5637,20.80399
5638,20.808065
5639,20.830795
5640,20.841206
5641,20.72965
5642,20.642002
5643,20.597824
5644,20.707191
5645,20.699478
5646,20.678612
5647,20.670109
5648,20.773544
5649,20.761288
5650,20.862041
5651,20.860115
5652,20.813148
5653,20.782516
5654,20.825314
5655,20.82925
5656,20.951914
5657,21.106548
5658,21.318367
5659,21.411224
5660,21.4797
5661,21.616676
5662,21.69337
5663,21.762417
5664,21.79528
5665,21.805958
5666,21.870102
5667,21.94715
5668,21.867302
5669,21.796387
5670,21.775513
5671,21.78992
5672,21.990612
5673,22.190208
5674,22.571926
5675,23.106012
5676,23.624374
5677,24.100208
5678,24.310787
5679,24.676163
5680,25.082714
5681,25.381962
5682,25.654312
5683,26.113716
5684,26.271673
5685,26.136389
5686,26.12246
5687,26.099022
5688,26.114933
5689,26.232296
5690,26.220797
5691,26.302925
5692,26.164845
5693,26.161316
5694,25.996777
5695,26.217216
5696,26.107407
5697,26.008835
5698,25.531693
5699,25.052046
5700,24.50351
5701,23.919481
5702,23.389557
5703,23.217928
5704,22.892376
5705,22.642708
5706,22.57507
5707,22.402815
5708,22.16074
5709,22.222038
5710,22.386742
5711,22.45491
5712,22.37144
5713,22.505878
5714,22.230545
5715,21.937157
5716,21.734592
5717,21.62649
5718,21.479628
5719,21.4667
5720,21.453789
5721,21.312668
5722,21.267685
5723,21.286814
5724,21.39285
5725,21.260452
5726,21.271969
5727,21.30886
5728,21.326302
5729,21.305252
5730,21.397587
5731,21.568218
5732,21.52472
5733,21.514996
5734,21.353891
5735,21.496822
5736,21.29881
5737,21.434715
5738,21.364567
5739,21.27335
5740,21.23395
5741,21.181095
5742,21.065632
5743,21.12608
5744,21.268513
5745,21.220718
5746,21.135658
5747,21.039646
5748,20.942871
5749,20.958225
5750,21.063717
5751,21.015747
5752,20.954313
5753,20.871964
5754,20.808271
5755,20.816467
5756,20.830803
5757,20.76387
5758,20.81239
5759,20.824158
5760,20.75807
5761,20.767174
5762,20.703972
5763,20.609116
5764,20.482935
5765,20.327051
5766,20.269135
5767,20.262114
5768,20.293129
5769,20.330797
5770,20.321806
5771,20.363506
5772,20.400684
5773,20.26683
5774,20.236404
5775,20.103342
5776,20.026268
5777,20.029125
5778,20.071854
5779,20.11876
5780,20.154533
5781,20.314205
5782,20.331303
5783,20.419178
5784,20.35358
5785,20.354652
5786,20.372627
5787,20.382301
5788,20.397886
5789,20.284195
5790,20.282084
5791,20.34531
5792,20.427887
5793,20.536919
5794,20.603554
5795,20.68089
5796,20.79107
5797,20.9532
5798,21.07843
5799,21.1975
5800,21.325153
5801,21.32338
5802,21.496437
5803,21.63736
5804,21.858988
5805,22.110222
5806,22.318531
5807,22.59037
5808,22.83818
5809,23.109447
5810,23.370087
5811,23.615707
5812,23.767174
5813,24.055342
5814,24.173027
5815,24.079216
5816,24.083076
5817,24.340279
5818,24.69553
5819,25.17715
5820,25.4407
5821,25.746262
5822,25.911438
5823,26.096504
5824,26.23376
5825,26.401312
5826,26.415073
5827,26.657372
5828,26.824135
5829,26.764027
5830,27.150814
5831,27.88243
5832,28.457813
5833,28.935478
5834,29.754036
5835,31.071747
5836,31.733334
5837,32.642735
5838,33.20239
5839,34.04905
5840,34.53956
5841,35.084785
5842,35.940414
5843,36.468983
5844,37.147575
5845,38.27169
5846,38.95243
5847,39.198547
5848,38.92364
5849,38.562195
5850,38.280502
5851,38.24315
5852,37.648315
5853,37.018974
5854,36.558304
5855,35.88277
5856,35.569984
5857,35.036705
5858,33.54395
5859,32.152958
5860,31.783352
5861,31.45337
5862,30.147911
5863,29.820354
5864,28.880623
5865,28.164665
5866,27.925148
5867,27.736599
5868,27.908047
5869,27.714977
5870,28.004145
5871,28.2553
5872,28.028028
5873,27.967268
5874,28.153126
5875,28.22393
5876,28.125366
5877,27.688034
5878,27.227379
5879,26.756123
5880,26.49591
5881,26.141407
5882,25.73045
5883,25.270119
5884,24.989902
5885,24.783012
5886,24.607685
5887,24.54824
5888,24.388586
5889,24.47361
5890,24.31456
5891,24.396984
5892,24.545082
5893,24.504662
5894,24.47304
5895,24.489708
5896,24.367855
5897,24.398634
5898,24.128584
5899,24.010489
5900,23.846512
5901,23.797562
5902,23.638203
5903,23.475925
5904,23.405918
5905,23.52955
5906,23.480322
5907,23.425598
5908,23.306988
5909,23.233866
5910,23.136215
5911,22.99949
5912,22.89391
5913,22.778564
5914,22.538403
5915,22.409395
5916,22.452711
5917,22.373795
5918,22.372478
5919,22.428905
5920,22.435741
5921,22.438437
5922,22.353176
5923,22.351353
5924,22.347893
5925,22.244667
5926,22.103018
5927,22.05781
5928,22.077404
5929,22.080719
5930,22.006552
5931,21.968613
5932,21.883781
5933,21.696667
5934,21.491928
5935,21.356113
5936,21.32996
5937,21.281143
5938,21.30127
5939,21.307713
5940,21.619343
5941,21.808174
5942,22.14984
5943,22.469513
5944,22.73342
5945,22.841541
5946,22.92488
5947,23.241531
5948,23.50872
5949,23.639648
5950,23.716923
5951,23.945501
5952,24.09072
5953,24.41669
5954,24.634499
5955,24.708218
5956,24.896347
5957,25.166187
5958,25.447489
5959,25.64613
5960,26.050472
5961,26.533134
5962,27.217907
5963,27.718021
5964,27.947617
5965,28.134638
5966,28.534582
5967,29.040327
5968,29.688976
5969,30.205837
5970,30.494358
5971,31.00499
5972,31.436474
5973,31.85263
5974,32.303944
5975,32.90441
5976,33.701004
5977,34.238083
5978,34.62967
5979,34.792107
5980,35.0356
5981,35.32408
5982,35.473904
5983,35.35794
5984,34.54469
5985,33.809387
5986,33.22808
5987,32.37789
5988,31.341324
5989,30.712332
5990,30.243238
5991,30.032152
5992,29.962786
5993,29.580364
5994,29.56334
5995,29.458874
5996,29.313017
5997,29.36805
5998,29.449112
5999,29.895885
6000,29.696404
6001,29.496275
6002,29.08648
6003,28.855122
6004,28.583084
6005,28.434479
6006,28.266495
6007,28.298855
6008,28.248873
6009,28.20106
6010,27.700523
6011,27.365822
6012,27.23389
6013,26.988384
6014,26.853455
6015,26.775742
6016,26.383995
6017,26.271477
6018,26.204689
6019,26.122776
6020,25.936863
6021,25.684612
6022,25.402193
6023,25.202408
6024,24.88713
6025,24.417736
6026,24.018797
6027,23.359102
6028,22.720196
6029,22.142273
6030,21.939096
6031,21.74654
6032,21.750614
6033,21.961563
6034,21.824312
6035,21.729687
6036,21.55055
6037,21.340992
6038,21.269503
6039,21.210564
6040,21.050182
6041,21.091648
6042,20.837708
6043,20.665447
6044,20.399517
6045,20.30924
6046,20.074078
6047,19.925283
6048,19.808208
6049,19.633
6050,19.515902
6051,19.469376
6052,19.431164
6053,19.337345
6054,19.261097
6055,19.158752
6056,19.00217
6057,18.838017
6058,18.64163
6059,18.461235
6060,18.305162
6061,18.123158
6062,18.056187
6063,17.889765
6064,17.890026
6065,17.794846
6066,17.777933
6067,17.610788
6068,17.430737
6069,17.391449
6070,17.244461
6071,17.074696
6072,16.96089
6073,17.02515
6074,17.079308
6075,16.919277
6076,16.98816
6077,16.902954
6078,16.967777
6079,16.915136
6080,16.84696
6081,16.907724
6082,16.909517
6083,16.956345
6084,17.002918
6085,17.06744
6086,17.187923
6087,17.384445
6088,17.627028
6089,18.002728
6090,18.32697
6091,18.735699
6092,19.339739
6093,19.873482
6094,20.644958
6095,21.611748
6096,22.536034
6097,23.456495
6098,24.487595
6099,25.530851
6100,26.653587
6101,27.8126
6102,28.710442
6103,29.713905
6104,30.891426
6105,32.019356
6106,32.80787
6107,33.73442
6108,34.42683
6109,34.82199
6110,35.10279
6111,35.781082
6112,36.326927
6113,36.881134
6114,37.343563
6115,38.050255
6116,39.010635
6117,39.129654
6118,39.92564
6119,40.149612
6120,39.93557
6121,40.303326
6122,40.06449
6123,40.65049
6124,41.307987
6125,41.095963
6126,41.231853
6127,41.053192
6128,42.307343
6129,42.148796
6130,41.04988
6131,39.949287
6132,39.515938
6133,39.101746
6134,35.647175
6135,35.39704
6136,34.703957
6137,33.929787
6138,33.280254
6139,32.923676
6140,32.329483
6141,31.659664
6142,31.580788
6143,31.981686
6144,31.781013
6145,31.560415
6146,31.180744
6147,31.039688
6148,30.894463
6149,30.746422
6150,30.608654
6151,30.82095
6152,30.887197
6153,30.80702
6154,30.659527
6155,30.563757
6156,30.206047
6157,30.092068
6158,29.888561
6159,29.457062
6160,29.138653
6161,28.328182
6162,27.879915
6163,27.25864
6164,26.725729
6165,26.37233
6166,26.133743
6167,25.762892
6168,25.680305
6169,25.565392
6170,25.284386
6171,25.05399
6172,24.835184
6173,24.819363
6174,24.641918
6175,24.55143
6176,24.403664
6177,24.319225
6178,23.720789
6179,23.46018
6180,23.218178
6181,23.00005
6182,22.550009
6183,22.289953
6184,22.09759
6185,21.929745
6186,21.75983
6187,21.573914
6188,21.402142
6189,21.2249
6190,21.084967
6191,20.869137
6192,20.67751
6193,20.57534
6194,20.516582
6195,20.43029
6196,20.35408
6197,20.27747
6198,20.22221
6199,20.091164
6200,20.029114
6201,20.125885
6202,20.1881
6203,20.085623
6204,19.977911
6205,19.803797
6206,19.605215
6207,19.38659
6208,19.220833
6209,19.080185
6210,18.923306
6211,18.84267
6212,18.761387
6213,18.706333
6214,18.736969
6215,18.686485
6216,18.647812
6217,18.515335
6218,18.439762
6219,18.378962
6220,18.397701
6221,18.418072
6222,18.470541
6223,18.458149
6224,18.395184
6225,18.285658
6226,18.219017
6227,18.152225
6228,18.225765
6229,18.29593
6230,18.436829
6231,18.672073
6232,18.946983
6233,19.241045
6234,19.468117
6235,19.894445
6236,20.292631
6237,20.750853
6238,21.3611
6239,21.9696
6240,22.482409
6241,23.068012
6242,23.451508
6243,23.984356
6244,24.386963
6245,25.006203
6246,25.69505
6247,26.229713
6248,26.705244
6249,27.552303
6250,28.582565
6251,29.424898
6252,29.665443
6253,30.96252
6254,32.097115
6255,33.763702
6256,34.392
6257,35.845085
6258,36.220146
6259,36.787636
6260,36.9841
6261,37.318535
6262,37.37834
6263,37.829266
6264,37.880142
6265,37.797176
6266,38.145817
6267,38.67446
6268,39.166298
6269,38.88868
6270,38.708305
6271,38.802994
6272,38.220673
6273,37.66874
6274,37.03332
6275,36.94496
6276,36.01026
6277,35.200195
6278,34.850822
6279,33.849594
6280,32.57177
6281,32.462467
6282,32.4756
6283,32.48892
6284,31.929752
6285,31.853622
6286,31.837526
6287,32.075924
6288,31.985844
6289,32.644283
6290,32.6065
6291,33.072968
6292,32.46723
6293,32.058407
6294,31.260618
6295,31.23719
6296,30.844501
6297,30.445425
6298,30.3964
6299,30.147263
6300,30.327
6301,30.388538
6302,29.814926
6303,29.26469
6304,28.956543
6305,28.486696
6306,27.821274
6307,27.33979
6308,27.069199
6309,26.747015
6310,26.455746
6311,26.235748
6312,25.94254
6313,25.565422
6314,25.413334
6315,25.212168
6316,25.052086
6317,24.981152
6318,25.007027
6319,24.804308
6320,24.427233
6321,24.143135
6322,23.983704
6323,23.759563
6324,23.547756
6325,23.357819
6326,23.15263
6327,23.034142
6328,22.652246
6329,22.455936
6330,22.426891
6331,22.260082
6332,22.102722
6333,21.838272
6334,21.713348
6335,21.654907
6336,21.59219
6337,21.404533
6338,21.308605
6339,21.269135
6340,21.213453
6341,21.122356
6342,21.098629
6343,21.099499
6344,21.081097
6345,21.032343
6346,20.924202
6347,20.840912
6348,20.775711
6349,20.631973
6350,20.59082
6351,20.462627
6352,20.359354
6353,20.149624
6354,20.049944
6355,19.933071
6356,19.864403
6357,19.728962
6358,19.623009
6359,19.5041
6360,19.37167
6361,19.330061
6362,19.334816
6363,19.301626
6364,19.259903
6365,19.09348
6366,18.857914
6367,18.609928
6368,18.479755
6369,18.441761
6370,18.463085
6371,18.433535
6372,18.43293
6373,18.579052
6374,18.610691
6375,18.80716
6376,19.087505
6377,19.35676
6378,19.863274
6379,20.404968
6380,20.91512
6381,21.532425
6382,22.191917
6383,22.618557
6384,23.01647
6385,23.5122
6386,24.09026
6387,24.43541
6388,25.217024
6389,26.4407
6390,27.639091
6391,28.840675
6392,29.778324
6393,30.899414
6394,31.849712
6395,32.715652
6396,33.850937
6397,34.594673
6398,35.71443
6399,36.630466
6400,37.232918
6401,37.647694
6402,38.142765
6403,38.609406
6404,38.763275
6405,38.983078
6406,38.989502
6407,39.137344
6408,38.940826
6409,38.70933
6410,38.95809
6411,38.942413
6412,38.76021
6413,38.885757
6414,38.460754
6415,38.310875
6416,37.907494
6417,37.753494
6418,38.206985
6419,38.090168
6420,37.246655
6421,36.468414
6422,37.388493
6423,36.39239
6424,35.995613
6425,35.37275
6426,35.40035
6427,35.313488
6428,34.936447
6429,34.907276
6430,34.058853
6431,34.29248
6432,33.888214
6433,33.909492
6434,33.362038
6435,32.980026
6436,32.83244
6437,32.611645
6438,32.752594
6439,32.704826
6440,32.572704
6441,32.205154
6442,31.8917
6443,31.7291
6444,31.517414
6445,31.147758
6446,30.767433
6447,30.459454
6448,30.15239
6449,29.807777
6450,29.494884
6451,29.264782
6452,29.025433
6453,28.77768
6454,28.369308
6455,27.95005
6456,27.592781
6457,27.521992
6458,27.306007
6459,27.18007
6460,26.811172
6461,26.68438
6462,26.670094
6463,26.370417
6464,26.093922
6465,25.964401
6466,25.710907
6467,25.550016
6468,25.42715
6469,25.13704
6470,24.879547
6471,24.59452
6472,24.410183
6473,24.25034
6474,23.993385
6475,23.765823
6476,23.605938
6477,23.480755
6478,23.32486
6479,23.182234
6480,23.206478
6481,23.145145
6482,23.015545
6483,22.925745
6484,22.924942
6485,22.85379
6486,22.57987
6487,22.487223
6488,22.385437
6489,22.190418
6490,22.04609
6491,21.870634
6492,21.67416
6493,21.505867
6494,21.309927
6495,21.209312
6496,21.06832
6497,20.86687
6498,20.647394
6499,20.590576
