,X00,X02,X03,X07,X12,X17,X18,X20,X24,X25,X26,X28,X30,X31,X32,X35,X37,X38,X11,X34
32,-2.512528427943998,0.5506658814643677,0.7977811071551142,-2.2521346365261445,1.2564012163792464,1.0,-0.9328481713167175,1.2102880668414517,-0.9026356840162565,1.0,-1.1039461003389057,-2.7878044915898244,1.2609281787030986,-2.580771512154626,-2.753035501922286,-0.7890840848346905,0.7569569173223445,1.177099321274413,0.0,0.0
33,-2.512528427943998,0.08418622717196388,0.37049952685631277,-2.2292890676941255,1.2653786616860545,1.0,-0.5865350516435057,1.2102880668414517,-0.16957441156246283,0.9366721892483977,-1.1039461003389057,-2.7878044915898244,1.3027386666038079,-2.6170016947283785,-2.753035501922286,-0.776046407066546,0.7569569173223445,1.204320152651578,0.0,0.0
34,-2.5337708088371906,1.2970333283322135,0.37049952685631277,-2.2292890676941255,1.2608899390326502,1.0,-1.0194264512350206,1.2102880668414517,-0.4444723887326355,0.13917310096006547,-1.1039461003389057,-2.7404694898245947,1.293447447070317,-2.6351167860152547,-2.753035501922286,-0.7901550123756902,0.7876833306495676,1.193431820100712,0.0,0.01
35,-2.491286047050805,0.08418622717196388,0.05003834163221176,-2.183597930030088,1.2833335522996703,1.0,-0.4999567717252026,1.2102880668414517,-0.3528397296759113,0.9909831997148363,-1.1039461003389057,-2.71680198894198,1.2888018373035717,-2.580771512154626,-2.753035501922286,-0.8894163732912976,0.7671990550980857,1.2097643189270115,0.01,0.019999999999999997
36,-2.512528427943998,0.36407401974740594,-0.27042284359188923,-2.183597930030088,1.2788448296462667,0.7922896433551906,-0.9328481713167175,1.2102880668414517,-0.07794175250573865,0.37136783555023495,-0.8621860252750563,-2.66946698717675,1.284156227536826,-2.56265642086775,-2.658188174155478,-0.8925858184521254,0.7620779862102147,1.1825434875498464,0.04,0.03
37,-2.427558904371226,1.1104414666152522,0.15685873670691217,-2.160752361198069,1.2788448296462667,1.0,-1.0194264512350206,1.2102880668414517,0.013690906550985541,0.14780941112961096,-1.1039461003389057,-2.6221319854115204,1.1958896419686627,-2.5445413295808734,-2.5823103119420314,-0.925209718385782,0.7364726417708619,1.1553226561726815,0.039999999999999994,0.05
38,-2.3425893807984544,1.3903292591906944,-0.16360244851718883,-2.1150612235340307,1.2833335522996703,-0.7858568931754023,-1.1925830110716265,1.2102880668414517,-0.5361050477893596,0.22835087011065544,-0.6204259502112068,-2.574796983646291,1.1122686661672438,-2.5264262382939973,-2.5064324497285853,-0.9702957262759965,0.6903830217800272,1.122657658520083,0.06,0.06999999999999999
39,-2.215135095439296,2.04340077520006,0.15685873670691217,-2.069370085869993,1.2833335522996703,-0.9735789028731604,-1.0194264512350206,1.196545791311324,-0.7193703659028081,-0.7265746709709756,-0.6204259502112068,-2.5511294827636757,0.9914828122318622,-2.490196055720245,-2.3546767253016925,-0.8668967489356028,0.6647776773406744,1.0682159957657527,0.08000000000000002,0.09000000000000002
40,-2.045196048293753,2.6964722912094254,0.5841403170057133,-2.0008333793739363,1.2698673843394583,0.5707135676844317,-0.7596916114801116,0.9858308998493736,-0.9026356840162565,1.0,-0.5398392585232571,-2.4801269801158314,0.8288864703957712,-2.3815055079989875,-2.221890466428161,-0.9063077870366499,0.6289301951255802,1.0301068318377213,0.1,0.10999999999999999
41,-1.8964993820414018,2.04340077520006,0.26367913178161234,-1.9551422417098985,1.1890703765781856,-0.7396310949786095,-1.1925830110716265,0.7201469062669141,0.10532356560770983,0.9993908270190958,0.10485427498034149,-2.3854569765853717,0.7313286652941169,-2.236584777703978,-2.0891042075546298,-0.9077774785329086,0.5469930929196507,1.019218499286856,0.13,0.13
42,-1.832772239361823,2.1366967060585402,-0.16360244851718883,-1.8866055352138413,0.9197470173739428,-0.7727335734973507,-0.8462698913984146,0.5644011169254721,-0.4444723887326355,0.45243470931178287,0.9913078835477895,-2.314454473937527,0.5547954941577891,-2.109779138695844,-1.9373484831277368,-0.958819734868193,0.5060245418166863,0.948444337706226,0.13999999999999996,0.15000000000000002
43,-1.769045096682244,2.04340077520006,0.4773199219310129,-1.8637599663818225,0.6728672714367202,-0.7349145951499599,-0.7596916114801116,0.49568973927483606,-0.07794175250573865,0.8007313709487336,0.9107211918598397,-2.172449468641838,0.4572376890561347,-2.037318773548339,-1.8045622242542056,-0.9871362650729879,0.3831188885077931,0.8014518482695352,0.16000000000000003,0.17999999999999994
44,-1.7053179540026653,2.04340077520006,-0.27042284359188923,-1.8180688287177849,0.560649205101619,-0.6534206039901055,-0.8462698913984146,0.504851256294921,0.1969562246644339,-0.10279253678724679,0.2660276583562411,-2.0777794651113783,0.38755354255495283,-1.874282951966453,-1.7097148964873976,-0.9284858268809135,0.33702926851695764,0.7197893541380399,0.18999999999999995,0.20000000000000007
45,-1.6203484304298934,2.4165844986339824,0.15685873670691217,-1.749532122221728,0.5696266504084272,-0.6896195437356695,-0.7596916114801116,0.3994938105639458,0.3802215427778823,0.34037955021305033,1.152481266923689,-2.006776962463534,0.1970835421183894,-1.7474773129583197,-1.5200202409537815,-0.9809551553491915,0.2755764418625107,0.7306776866889053,0.20999999999999996,0.21999999999999997
46,-1.5353789068571213,1.3903292591906944,0.05003834163221176,-1.70384098455769,0.43496497080630575,-0.690882411076858,-0.7596916114801116,0.31704015738318264,0.10532356560770983,0.5030199466302352,0.10485427498034149,-1.8884394580504598,0.17850110305140732,-1.638786765237062,-1.4251729131869735,-0.19765734037912638,0.23460789075954627,0.64901519255741,0.22999999999999998,0.24
47,-1.4504093832843494,2.1366967060585402,0.4773199219310129,-1.6124587092296143,0.43496497080630575,-0.8433914458128857,-0.8462698913984146,0.24832877973254655,0.9300174971182277,0.1357155724343044,0.5077877334200905,-1.84110445628523,-0.03519694621888344,-1.6025565826633097,-1.197539326546634,-0.9935718556765875,0.2090025463201934,0.5673526984259148,0.26,0.27
48,-1.3654398597115776,2.6964722912094254,0.9046015022298141,-1.5439220027335572,0.25092734201673944,-0.6845471059286884,-0.7596916114801116,0.22084422867229173,0.1969562246644339,0.32226569523051113,1.3942413419875386,-1.7464344527547706,-0.22102133688870204,-1.4576358523682997,-1.045783602119741,-0.5792811723426795,0.12194437522639359,0.5074668693961519,0.27,0.29000000000000004
49,-1.2592279552456127,2.6964722912094254,1.0114218973045146,-1.4982308650695195,0.24194989670993122,-0.7738402097265059,-0.3268002118885967,0.10632526592123158,1.021650156174952,-0.484809620246337,1.152481266923689,-1.6280969483416963,-0.4951123131266839,-1.3308302133601662,-0.91299734324621,-0.6946583704589975,0.0707336863476879,0.4693577054681206,0.31000000000000005,0.31999999999999984
50,-1.1530160507796479,4.842278700954482,-0.056782053442488656,-1.4296941585734626,-0.04981707576133187,-0.7265746709709756,-0.24022193197029362,0.06967919784089247,1.021650156174952,0.04884976979561317,1.3136546502995887,-1.6044294474590812,-0.6437718256625387,-1.16779439177828,-0.79918054992604,-0.3502073812594676,0.009280859693240924,0.42580437526465664,0.31000000000000005,0.3400000000000003
51,-1.110531288993262,3.8160234615111936,0.37049952685631277,-1.3840030209094247,-0.15754641944302863,-0.6481199010631309,-0.15364365205199076,0.000967820190256382,-0.9026356840162565,1.0,1.3136546502995887,-1.5807619465764664,-0.7366840209974478,-1.0047585701963941,-0.7802110843726785,-0.7229671459095686,-0.05217196696120533,0.3822510450611926,0.33999999999999986,0.3599999999999999
52,-1.0680465272068762,3.536135668935752,2.400087033275619,-1.3154663144133678,-0.28323065373834216,-0.9622179935292853,-0.8462698913984146,-0.012774455339870705,2.396140042025815,-0.819152044288992,0.8301345001718897,-1.415089440398162,-1.0154206070021752,-0.9866434789095179,-0.6663942910525089,-0.9976842788356053,-0.06241410473694661,0.26247938700166606,0.3600000000000003,0.3700000000000001
53,-0.8981074800613322,2.323288567775502,1.4387034776033156,-1.2240840390852918,-0.35953893884621074,-0.9947028171171742,0.10609118770291821,-0.15019721064114286,0.9300174971182277,-0.6467897795104595,0.6689611167959904,-1.3914219395155476,-1.0851047535033571,-0.8598378399013844,-0.5146385666256159,-0.31564903694710306,-0.10338265583991138,0.1427077289421395,0.36999999999999966,0.3999999999999999
54,-0.7706531947021742,3.629431599794233,0.26367913178161234,-1.2012384702532735,-0.32362915761897854,-0.9961946980917455,-0.4999567717252026,-0.21890858829177895,1.1132828152316763,-0.5635260489375716,0.024267583292391592,-1.2494169342198582,-1.1269152414040662,-0.8598378399013844,-0.45773016996553095,-0.9996573249755573,-0.164835482494358,0.07193356736151042,0.3999999999999999,0.4199999999999995
55,-0.600714147556631,3.1629519455018293,2.400087033275619,-1.0870106260931787,-0.35056149353940286,-0.8771461637055888,0.6255608672127362,-0.3334275510428391,3.0375686554228842,-0.9218631515885005,0.9107211918598397,-1.2020819324546286,-1.2291186562724659,-0.7149171096063744,-0.4008217733054466,-0.9876883405951377,-0.16995655138222865,-0.009728926769984854,0.41000000000000014,0.4400000000000004
56,-0.600714147556631,1.6702170517661366,0.05003834163221176,-0.972782781933084,-0.471757005181312,-0.8231363685344418,-0.06706537213368771,-0.4616887893240266,1.021650156174952,0.21303038627497636,1.3136546502995887,-1.0364094262763248,-1.210536217205484,-0.7692623834670033,-0.2870049799852767,-0.8642748019537048,-0.24677258470028718,-0.06961475579974813,0.4400000000000004,0.45999999999999996
57,-0.3882903386247013,1.856808913483098,0.4773199219310129,-0.9042460754370271,-0.5884637941698172,-0.8161375900801602,0.10609118770291821,-0.48459258187423865,1.021650156174952,-0.4099230338415724,2.6030417173067857,-1.0364094262763248,-1.2291186562724659,-0.6243416531719936,-0.21112711777183052,-0.3955455025629647,-0.35943610023343986,-0.15127724993124342,0.45999999999999996,0.46999999999999975
58,-0.4520174813042796,2.8830641529263863,1.9728054529768173,-0.8814005066050078,-0.6647720792776862,-0.2739592186924323,0.19266946762122128,-0.5991115446252988,2.0296094057989182,-0.5635260489375716,0.7495478084839399,-0.9417394227458648,-1.2291186562724659,-0.5881114705982406,-0.21112711777183052,-0.8079898838980307,-0.4055257202242749,-0.28193724054163577,0.45999999999999996,0.4900000000000002
59,-0.34580557683831475,1.9501048443415787,0.15685873670691217,-0.8128638001089508,-0.8263660948002319,-0.6560590289905077,-0.06706537213368771,-0.6174345786654684,2.2128747239123667,-0.4415058527917453,1.4748280336754884,-0.799734417450176,-1.2755747539399205,-0.3345001925819738,-0.17318818666510674,-0.7277727576572103,-0.43113106466362777,-0.2764930742662027,0.47999999999999954,0.5099999999999998
60,-0.28207843415873646,0.8305536740398097,-0.27042284359188923,-0.6986359559488561,-0.7859675909195952,-0.6946583704589975,0.7121391471310392,-0.7685996094968676,1.937976746742194,0.16332596224162163,0.6689611167959904,-0.610394410389257,-1.2662835344064298,-0.28015491872134496,-0.11627979000502246,-0.9912155402515418,-0.44649427132723934,-0.4125972311520281,0.5,0.5300000000000002
61,-0.26083605326554316,2.789768222067906,0.9046015022298141,-0.6529448182848183,-1.0148924462432019,-0.3826834323650895,0.10609118770291821,-0.7365342999265709,1.7547114286287455,-0.08019892432885943,0.9913078835477895,-0.7050644139197161,-1.308094022307139,-0.22580964486071614,-0.13524925555838366,-0.21303038627497672,-0.5130681668695569,-0.46159472763092524,0.5200000000000005,0.54
62,-0.13338176790638506,1.3903292591906944,1.9728054529768173,-0.5844081117887613,-1.0508022274704343,-0.7144726796328034,1.058452266804251,-0.7777611265169525,-0.07794175250573865,0.12706460860135035,0.9107211918598397,-0.6340619112718722,-1.2662835344064298,-0.04465873199195388,0.016506468868509365,-0.8110638189893269,-0.5386735113089098,-0.5051480578343897,0.54,0.5599999999999996
63,-0.0059274825472276855,0.9238496048982906,1.6523442677527165,-0.5387169741247236,-1.1450654031919192,-0.6704266189587993,0.4524043073761301,-0.9701529839387337,-0.26120707061918713,-0.13917310096006494,1.7971748004272876,-0.5867269095066417,-1.340613290674357,0.0640318157293031,0.016506468868509365,-0.42261826174069994,-0.5540367179725213,-0.4888155590080903,0.5299999999999994,0.5700000000000003
64,0.057799660132351376,1.2970333283322135,0.5841403170057133,-0.4244891299646289,-1.0777345633908584,-0.8694949295052191,1.404765386477463,-1.1946101509308116,2.7626706782527117,-0.8131007610470278,1.636001417051388,-0.5630594086240274,-1.3452589004411024,-0.04465873199195388,-0.05937139334493749,-0.22665130743685608,-0.666700233505674,-0.4833713927326576,0.5400000000000009,0.5800000000000001
65,0.16401156459831623,0.36407401974740594,2.7205482184997196,-0.35595242346857187,-1.0508022274704343,-0.6639262126522415,1.8376567860689779,-1.258740770071405,0.8383848380615033,-0.11146893220632492,2.7642151006826854,-0.4920569059761827,-1.2662835344064298,-0.008428549418201559,0.11135379663531743,-0.4003490325568944,-0.7230319912722504,-0.5487013880378536,0.5800000000000001,0.5999999999999996
66,0.14276918370512295,1.3903292591906944,-0.16360244851718883,-0.33310685463655343,-1.2617721921804244,-0.6717205893229903,1.058452266804251,-1.3503559402722531,-0.16957441156246283,-0.41628079226040127,2.038934875491137,-0.37371940156310834,-1.2569923148729387,0.20895254602431304,0.09238433108195554,0.07845909572784432,-0.7025477157207678,-0.5432572217624205,0.5599999999999987,0.6100000000000012
67,0.20649632638470203,1.9501048443415787,1.118242292379215,-0.31026128580453416,-1.2931932507542527,-0.7313537016191706,1.231608826640857,-1.281644562621617,0.9300174971182277,-0.7419758409756164,2.6836284089947355,-0.2790493980326492,-1.3870693883418117,0.20895254602431304,0.1682621932954017,-0.8703556959398998,-0.7947269557024382,-0.6085872170676169,0.5800000000000001,0.6099999999999994
68,0.2914658499574744,1.0171455357567714,1.3318830825286156,-0.2188790104764587,-1.315636864021273,-0.7058715706786811,1.924235065987281,-1.3640982158023802,0.3802215427778823,0.5778576243835051,1.636001417051388,-0.32638439979787875,-1.3731325590415753,0.1364921808768084,0.24414005550884857,-0.9702957262759965,-0.7998480245903089,-0.6902497111991122,0.6000000000000014,0.629999999999999
69,0.3976777544234392,0.5506658814643677,0.4773199219310129,-0.10465116631636398,-1.3739902585155255,-0.7253743710122879,1.491343666395766,-1.3778404913325077,1.5714461105152973,-0.41310442982454204,1.4748280336754884,-0.11337689185434446,-1.3545501199745935,0.26329781988494183,0.32001791772229476,-0.1890954429898912,-0.7588794734873441,-0.6684730460973801,0.5899999999999999,0.6300000000000008
70,0.4614048971030175,1.2037373974737327,3.0410094037238204,-0.05896002865232625,-1.414388762396162,-0.4019477766559603,2.3571264655787956,-1.6252014508747976,1.6630787695720213,0.33709525842308186,1.4748280336754884,-0.08970939097173011,-1.2755747539399205,0.28141291117181766,0.26310952106220975,-0.5562956155003054,-0.845937644581144,-0.7936888704323395,0.5899999999999999,0.6400000000000006
71,0.5251320397825966,0.8305536740398097,2.613727823425019,0.100958953171807,-1.4413210983165863,-0.6252426563357051,2.443704745497099,-1.5244247636538646,1.479813451458573,-0.5519369853120584,1.7971748004272876,-0.11337689185434446,-1.322030851607375,0.3719883676061988,0.3769263143823797,-0.6573752457940957,-0.9586011601142963,-0.7501355402288754,0.6099999999999994,0.6499999999999986
72,0.5463744206757899,2.6964722912094254,3.1478297987985213,0.03242224667575001,-1.4727421568904147,-0.5591929034707472,0.9718739868859481,-1.6114591753446705,3.2208339735363327,-0.7682835235935233,0.8301345001718897,0.02862811344134422,-1.2848659734734116,0.31764309374557065,0.20620112440212549,-0.7912235329674902,-0.9688432978900375,-0.8807955308392678,0.5999999999999996,0.6400000000000006
73,0.5463744206757899,1.2970333283322135,1.6523442677527165,0.100958953171807,-1.5176293834244552,-0.7933533402912352,2.010813345905584,-1.7488819306459427,1.3881807924018488,-0.47408820904711674,2.8448017923706357,0.07596311520657378,-1.3266764613741207,0.4263336414668276,0.30104845216893356,-0.38107037635027396,-0.9739643667779082,-0.9461255261444642,0.5899999999999999,0.6500000000000004
74,0.5251320397825966,-0.19570156540347844,0.9046015022298141,0.19234122849988247,-1.405411317089354,-0.7466381822853917,2.1839699057421895,-1.7626242061760697,2.7626706782527117,-0.7912235329674902,2.925388484058585,0.09963061608918898,-1.3034484125403933,0.49879400661433293,0.2251705899554867,-0.2789911060392296,-1.2095335356199544,-0.9896788563479282,0.620000000000001,0.6600000000000001
75,0.5888591824621756,1.6702170517661366,2.613727823425019,0.1694956596678632,-1.3380804772882933,-0.607375839723287,1.404765386477463,-1.8404971008467907,1.5714461105152973,-0.21643961393810282,0.9107211918598397,0.14696561785441856,-1.4056518274087935,0.4444487327537041,0.33898738327565664,-0.21643961393810282,-1.2146546045078248,-0.935237193593598,0.6199999999999992,0.6500000000000004
76,0.6950710869281405,0.27077808888892535,1.6523442677527165,0.19234122849988247,-1.414388762396162,-0.5030199466302345,1.8376567860689779,-1.7397204136258577,2.0296094057989182,-0.5431744499506707,1.7971748004272876,0.19430061961964812,-1.4056518274087935,0.5893694630487141,0.26310952106220975,-0.5358267949789971,-1.153201777853378,-0.9461255261444642,0.620000000000001,0.6499999999999986
