id,Y18
4897,19.411812
4898,19.266373
4899,19.159163
4900,19.092073
4901,19.087048
4902,19.21762
4903,19.224781
4904,19.075405
4905,18.932724
4906,18.729443
4907,18.557014
4908,18.441727
4909,18.395763
4910,18.286367
4911,18.282259
4912,18.178223
4913,18.107626
4914,17.988277
4915,17.962955
4916,17.924423
4917,17.862688
4918,17.787085
4919,17.675594
4920,17.533176
4921,17.387482
4922,17.234327
4923,17.168938
4924,17.114037
4925,17.041782
4926,16.979502
4927,16.964558
4928,16.89133
4929,16.97095
4930,17.035885
4931,17.231302
4932,17.255795
4933,17.40726
4934,17.539894
4935,17.733551
4936,18.163067
4937,18.682503
4938,19.192257
4939,19.735308
4940,20.23293
4941,20.826147
4942,21.626068
4943,22.477772
4944,23.52528
4945,24.886665
4946,25.89521
4947,26.963009
4948,27.92422
4949,28.830194
4950,29.444536
4951,30.238033
4952,30.977135
4953,31.567451
4954,32.169193
4955,32.74151
4956,33.138504
4957,33.547146
4958,33.854637
4959,34.027084
4960,34.62097
4961,34.81376
4962,35.32335
4963,35.524918
4964,35.755157
4965,35.937263
4966,36.383354
4967,36.81938
4968,37.214226
4969,37.40474
4970,37.487076
4971,37.330994
4972,37.093735
4973,37.226562
4974,37.58898
4975,37.393345
4976,37.400635
4977,37.207127
4978,36.868694
4979,37.548534
4980,37.817432
4981,38.155876
4982,38.388474
4983,38.06811
4984,38.14515
4985,37.90294
4986,37.273266
4987,37.3373
4988,37.280357
4989,36.895176
4990,36.120358
4991,35.338963
4992,34.43599
4993,33.65883
4994,33.518982
4995,33.74507
4996,33.78298
4997,32.859146
4998,32.2296
4999,32.579735
5000,32.605476
5001,32.45091
5002,32.376144
5003,32.28212
5004,32.337105
5005,32.12143
5006,31.879227
5007,31.450449
5008,31.173376
5009,30.68356
5010,30.249048
5011,29.497667
5012,28.923813
5013,28.360992
5014,27.737843
5015,27.234959
5016,26.693192
5017,26.243752
5018,25.67514
5019,25.30592
5020,24.87053
5021,24.38855
5022,24.00616
5023,23.795637
5024,23.619984
5025,23.31095
5026,22.934021
5027,22.736687
5028,22.681679
5029,22.5695
5030,22.80756
5031,22.332544
5032,22.10498
5033,21.941446
5034,21.535267
5035,21.475115
5036,21.468994
5037,21.331333
5038,21.142536
5039,20.884018
5040,20.60992
5041,20.581524
5042,20.625587
5043,20.542965
5044,20.46762
5045,20.331776
5046,20.129921
5047,20.067596
5048,20.144562
5049,20.131187
5050,20.030144
5051,19.875309
5052,19.64465
5053,19.492346
5054,19.370705
5055,19.250288
5056,18.94359
5057,18.620533
5058,18.23796
5059,17.974041
5060,17.859665
5061,17.738934
5062,17.630627
5063,17.617935
5064,17.562498
5065,17.494926
5066,17.433723
5067,17.434921
5068,17.353935
5069,17.175571
5070,17.004257
5071,16.863268
5072,16.777628
5073,16.746178
5074,16.754074
5075,16.8459
5076,16.98989
5077,17.324009
5078,17.769257
5079,18.386284
5080,19.01031
5081,19.809517
5082,20.62912
5083,21.54803
5084,22.417725
5085,23.246548
5086,23.892086
5087,24.698658
5088,25.521677
5089,26.372957
5090,27.314598
5091,28.333973
5092,29.429771
5093,30.4874
5094,31.519613
5095,32.415703
5096,33.187904
5097,33.834457
5098,34.298454
5099,34.810707
5100,35.08278
5101,35.54283
5102,35.77881
5103,36.049774
5104,36.21379
5105,36.516792
5106,36.77149
5107,37.1165
5108,37.436417
5109,37.49624
5110,37.779263
5111,37.830154
5112,38.301033
5113,38.476295
5114,38.70574
5115,38.921455
5116,39.020275
5117,38.970566
5118,39.10383
5119,39.286728
5120,39.50917
5121,39.79789
5122,39.72042
5123,39.743553
5124,39.9259
5125,39.861225
5126,39.929646
5127,40.01133
5128,40.1129
5129,39.906906
5130,39.74086
5131,39.773537
5132,39.49727
5133,39.442543
5134,39.489082
5135,38.84684
5136,38.56347
5137,38.246742
5138,37.90399
5139,37.458855
5140,37.25896
5141,36.993465
5142,36.624847
5143,36.34926
5144,35.94362
5145,35.607086
5146,35.322945
5147,34.97159
5148,34.34633
5149,33.749153
5150,33.248894
5151,32.702972
5152,32.269096
5153,31.738876
5154,31.120142
5155,30.647182
5156,30.106297
5157,29.629349
5158,29.019958
5159,28.504873
5160,28.058088
5161,27.937641
5162,27.616016
5163,27.253492
5164,27.087282
5165,26.739902
5166,26.426212
5167,26.21614
5168,26.088562
5169,26.027763
5170,25.959213
5171,25.916035
5172,25.652288
5173,25.447872
5174,25.226078
5175,24.843029
5176,24.536442
5177,24.52797
5178,24.20774
5179,23.784092
5180,23.29748
5181,23.032753
5182,22.90379
5183,22.622757
5184,22.359951
5185,22.144611
5186,21.978642
5187,21.960327
5188,22.029314
5189,21.856916
5190,21.716728
5191,21.578316
5192,21.444565
5193,21.341774
5194,21.343113
5195,21.13714
5196,21.03286
5197,20.98735
5198,20.795958
5199,20.74326
5200,20.576946
5201,20.411251
5202,20.350122
5203,20.172966
5204,20.065916
5205,19.931545
5206,19.732048
5207,19.709286
5208,19.694824
5209,19.628262
5210,19.644297
5211,19.575811
5212,19.506977
5213,19.465765
5214,19.623932
5215,19.830948
5216,19.811668
5217,19.773918
5218,19.705545
5219,19.75089
5220,20.055096
5221,20.356617
5222,20.555843
5223,20.637257
5224,20.881348
5225,21.031551
5226,21.32444
5227,21.665054
5228,22.041946
5229,22.558203
5230,22.898289
5231,23.164028
5232,23.452412
5233,23.768936
5234,24.004196
5235,24.318104
5236,24.56942
5237,24.90504
5238,24.777557
5239,24.580894
5240,24.354527
5241,24.298786
5242,24.274714
5243,24.193138
5244,24.054443
5245,24.1327
5246,24.23096
5247,24.310863
5248,24.2919
5249,24.160023
5250,23.956022
5251,23.952251
5252,24.088491
5253,24.1903
5254,24.501774
5255,24.626308
5256,24.776894
5257,24.801538
5258,24.887375
5259,24.633175
5260,24.358824
5261,24.320656
5262,24.190046
5263,23.961197
5264,23.537361
5265,23.445866
5266,23.028566
5267,22.932182
5268,23.150269
5269,23.295223
5270,23.456606
5271,23.482113
5272,23.531055
5273,23.603119
5274,23.7725
5275,23.932594
5276,24.120222
5277,24.179424
5278,24.648178
5279,24.809929
5280,25.222523
5281,25.708485
5282,25.984144
5283,26.284937
5284,26.609335
5285,26.971722
5286,27.19357
5287,27.040651
5288,27.050167
5289,26.889503
5290,26.745193
5291,26.472366
5292,26.608973
5293,26.16401
5294,26.000933
5295,25.76038
5296,25.53439
5297,25.350924
5298,25.038443
5299,24.741802
5300,24.429237
5301,24.199238
5302,23.92649
5303,23.464756
5304,22.963985
5305,22.453806
5306,22.036917
5307,21.702595
5308,21.59458
5309,21.341587
5310,21.147865
5311,20.911419
5312,20.761984
5313,20.722424
5314,20.749336
5315,20.843945
5316,20.913776
5317,20.981224
5318,21.0087
5319,21.088516
5320,21.121084
5321,21.273546
5322,21.397722
5323,21.459148
5324,21.494652
5325,21.398432
5326,21.294107
5327,21.187305
5328,21.073856
5329,21.070763
5330,21.010015
5331,21.008343
5332,21.101028
5333,21.15687
5334,21.24001
5335,21.372204
5336,21.338497
5337,21.204533
5338,21.067287
5339,20.903076
5340,20.943428
5341,20.969679
5342,20.977762
5343,20.980495
5344,21.048973
5345,21.050083
5346,21.041634
5347,21.115902
5348,21.192223
5349,21.273022
5350,21.30412
5351,21.287285
5352,21.391666
5353,21.337029
5354,21.396088
5355,21.37201
5356,21.3381
5357,21.364353
5358,21.352728
5359,21.314583
5360,21.363132
5361,21.327513
5362,21.334892
5363,21.328226
5364,21.34389
5365,21.378
5366,21.530148
5367,21.658066
5368,21.723969
5369,21.833385
5370,21.784113
5371,21.875124
5372,21.95074
5373,22.19939
5374,22.58675
5375,22.886131
5376,23.262241
5377,23.705997
5378,24.099907
5379,24.442019
5380,24.681496
5381,24.74377
5382,24.758644
5383,24.94717
5384,25.234058
5385,25.799603
5386,26.649782
5387,27.398792
5388,28.109646
5389,28.802769
5390,29.705153
5391,30.52544
5392,30.972593
5393,31.371607
5394,32.171844
5395,32.019833
5396,31.631329
5397,31.534985
5398,31.568174
5399,31.434895
5400,31.549347
5401,31.754505
5402,31.855526
5403,31.750065
5404,31.666471
5405,31.567944
5406,31.444431
5407,31.774338
5408,31.862999
5409,31.99741
5410,31.951027
5411,31.948399
5412,31.838882
5413,31.661308
5414,31.748325
5415,31.680737
5416,31.594109
5417,31.645285
5418,31.633432
5419,32.027416
5420,32.057396
5421,32.2311
5422,31.961697
5423,32.07471
5424,32.204315
5425,32.16646
5426,31.869324
5427,31.915794
5428,32.231903
5429,32.129196
5430,31.826647
5431,31.50373
5432,31.114586
5433,30.717056
5434,30.698246
5435,30.920563
5436,30.699343
5437,30.325104
5438,30.400055
5439,30.13381
5440,29.590282
5441,29.10247
5442,28.395618
5443,27.916695
5444,27.466286
5445,26.921219
5446,26.423138
5447,25.983257
5448,25.686083
5449,25.587477
5450,25.388233
5451,25.095459
5452,24.8932
5453,24.747217
5454,24.445251
5455,24.355486
5456,24.277153
5457,24.059196
5458,23.957731
5459,23.87467
5460,23.667267
5461,23.660717
5462,23.671518
5463,23.854397
5464,24.047009
5465,24.025776
5466,24.180195
5467,24.129192
5468,24.068
5469,23.983265
5470,23.87132
5471,23.61214
5472,23.387932
5473,23.178394
5474,22.98246
5475,22.731815
5476,22.700775
5477,22.668552
5478,22.73869
5479,22.551542
5480,22.549152
5481,22.570377
5482,22.703747
5483,22.63982
5484,22.596907
5485,22.65429
5486,22.617346
5487,22.50601
5488,22.467396
5489,22.408516
5490,22.402794
5491,22.38797
5492,22.293549
5493,22.387566
5494,22.406378
5495,22.537971
5496,22.5313
5497,22.623194
5498,22.672674
5499,22.668411
5500,22.688507
5501,22.581295
5502,22.565958
5503,22.578537
5504,22.628132
5505,22.608635
5506,22.56033
5507,22.518614
5508,22.537312
5509,22.626036
5510,22.596626
5511,22.807373
5512,23.096329
5513,23.439348
5514,23.882362
5515,24.450178
5516,24.910551
5517,25.221203
5518,25.561144
5519,25.857254
5520,26.133127
5521,26.44382
5522,26.859581
5523,27.331516
5524,27.75682
5525,28.221352
5526,29.075188
5527,29.996098
5528,30.650822
5529,30.653847
5530,30.706316
5531,30.775928
5532,31.4329
5533,32.01213
5534,32.079468
5535,32.16552
5536,32.319572
5537,32.786106
5538,32.99855
5539,33.693302
5540,34.44127
5541,34.737534
5542,34.665794
5543,35.277927
5544,34.864906
5545,35.01036
5546,34.95931
5547,35.12558
5548,35.419624
5549,35.426033
5550,35.159866
5551,35.007355
5552,34.91005
5553,34.891644
5554,34.78759
5555,34.048275
5556,34.573807
5557,34.72393
5558,34.796223
5559,35.38665
5560,35.313324
5561,35.33866
5562,35.324165
5563,35.534676
5564,35.65535
5565,35.40236
5566,35.315727
5567,34.96438
5568,34.86538
5569,34.380035
5570,34.198433
5571,33.892796
5572,33.64008
5573,33.08729
5574,32.537365
5575,31.732388
5576,30.933805
5577,30.445532
5578,29.94046
5579,29.455555
5580,28.827812
5581,28.2398
5582,27.72147
5583,27.232513
5584,27.002075
5585,26.725647
5586,26.552895
5587,26.314278
5588,26.282494
5589,26.017336
5590,25.972351
5591,25.545483
5592,25.509117
5593,25.170212
5594,25.105532
5595,25.034794
5596,24.631783
5597,24.606834
5598,24.238724
5599,24.105324
5600,23.842974
5601,23.769136
5602,23.6414
5603,23.583035
5604,23.58947
5605,23.734474
5606,23.956528
5607,24.024944
5608,24.115788
5609,24.14473
5610,23.984566
5611,23.946877
5612,23.945898
5613,23.847061
5614,23.809898
5615,23.68104
5616,23.716843
5617,23.747936
5618,23.704216
5619,23.559284
5620,23.554804
5621,23.377392
5622,23.331577
5623,23.233967
5624,23.151163
5625,23.059952
5626,22.991505
5627,22.878225
5628,22.695936
5629,22.489256
5630,22.372295
5631,22.110943
5632,22.07811
5633,21.935692
5634,21.777466
5635,21.601736
5636,21.509188
5637,21.48391
5638,21.472397
5639,21.547674
5640,21.511332
5641,21.432226
5642,21.40842
5643,21.40068
5644,21.4458
5645,21.418415
5646,21.402943
5647,21.398304
5648,21.394089
5649,21.38375
5650,21.492725
5651,21.514702
5652,21.49293
5653,21.545462
5654,21.514587
5655,21.59639
5656,21.698055
5657,21.845612
5658,21.976528
5659,22.114113
5660,22.10176
5661,22.295212
5662,22.401917
5663,22.53785
5664,22.73907
5665,22.867336
5666,22.970552
5667,23.04494
5668,23.020855
5669,23.031284
5670,23.049072
5671,23.09775
5672,23.302906
5673,23.554085
5674,23.893538
5675,24.188974
5676,24.61864
5677,25.129848
5678,25.456549
5679,25.81497
5680,26.372025
5681,26.757381
5682,27.185986
5683,27.392365
5684,27.542362
5685,27.506285
5686,27.454483
5687,27.370668
5688,27.288322
5689,27.342102
5690,27.149052
5691,26.827576
5692,26.536716
5693,26.384434
5694,26.115675
5695,25.865498
5696,25.817263
5697,25.682142
5698,25.373432
5699,25.156206
5700,24.903547
5701,24.309353
5702,23.968155
5703,23.7387
5704,23.422207
5705,23.273693
5706,23.232216
5707,22.975872
5708,22.8973
5709,22.924252
5710,23.097424
5711,23.294641
5712,23.32154
5713,23.382788
5714,23.336159
5715,23.285854
5716,23.346561
5717,23.405636
5718,23.287476
5719,23.132305
5720,23.048717
5721,22.771519
5722,22.71281
5723,22.552162
5724,22.549215
5725,22.355389
5726,22.33541
5727,22.32875
5728,22.23376
5729,22.084969
5730,21.967466
5731,21.90572
5732,21.774786
5733,21.811783
5734,21.890327
5735,21.996265
5736,21.989872
5737,22.074001
5738,22.013699
5739,21.920763
5740,21.911137
5741,21.953701
5742,21.867737
5743,21.831291
5744,21.77039
5745,21.74185
5746,21.637257
5747,21.5841
5748,21.543922
5749,21.495552
5750,21.472824
5751,21.409187
5752,21.438412
5753,21.42627
5754,21.461262
5755,21.449472
5756,21.408085
5757,21.425829
5758,21.505247
5759,21.459667
5760,21.466568
5761,21.463703
5762,21.387922
5763,21.377449
5764,21.39406
5765,21.399092
5766,21.33456
5767,21.21457
5768,21.133144
5769,21.025352
5770,21.019394
5771,20.95875
5772,20.90807
5773,20.810028
5774,20.89471
5775,20.952166
5776,20.97377
5777,21.13744
5778,21.111599
5779,21.103819
5780,21.148603
5781,21.185802
5782,21.195042
5783,21.199623
5784,21.182598
5785,21.261135
5786,21.244316
5787,21.1582
5788,21.127504
5789,21.047611
5790,21.040379
5791,21.043644
5792,21.055683
5793,21.049511
5794,21.05211
5795,21.042482
5796,21.208996
5797,21.33639
5798,21.496315
5799,21.701256
5800,21.803904
5801,21.993307
5802,22.267944
5803,22.4539
5804,22.752037
5805,22.95966
5806,23.249592
5807,23.702175
5808,24.063095
5809,24.418764
5810,24.762882
5811,24.974194
5812,25.18134
5813,25.558575
5814,25.692966
5815,25.719292
5816,25.85615
5817,26.236795
5818,26.85277
5819,27.614656
5820,28.044146
5821,28.354145
5822,28.43892
5823,28.404858
5824,28.612494
5825,28.792284
5826,28.945866
5827,29.102562
5828,29.060287
5829,28.907778
5830,29.080402
5831,29.630749
5832,29.968418
5833,30.204548
5834,30.554386
5835,31.559944
5836,32.0979
5837,32.410072
5838,32.50814
5839,32.83463
5840,33.135185
5841,33.625717
5842,33.840645
5843,34.158497
5844,34.335194
5845,34.899364
5846,35.241028
5847,35.58989
5848,35.35293
5849,34.924713
5850,34.803387
5851,34.62971
5852,34.369625
5853,34.18725
5854,33.697247
5855,33.62359
5856,32.97033
5857,32.65321
5858,31.97276
5859,31.83794
5860,31.789469
5861,31.627542
5862,31.002708
5863,30.705086
5864,30.072952
5865,29.48785
5866,29.130936
5867,28.940334
5868,28.79802
5869,28.6871
5870,28.337376
5871,28.333927
5872,28.060537
5873,27.852703
5874,27.630142
5875,27.419846
5876,27.171602
5877,26.818806
5878,26.528023
5879,25.980038
5880,25.560528
5881,25.077652
5882,24.490292
5883,24.122791
5884,23.862038
5885,23.797596
5886,23.932442
5887,23.863485
5888,23.958426
5889,23.866272
5890,23.989445
5891,24.038437
5892,24.047142
5893,24.045208
5894,23.980568
5895,23.852598
5896,23.877192
5897,23.919994
5898,23.967049
5899,23.880089
5900,23.956352
5901,23.885075
5902,23.973846
5903,23.823448
5904,23.77657
5905,23.821293
5906,23.743353
5907,23.823093
5908,23.87236
5909,23.811142
5910,23.760483
5911,23.582565
5912,23.599327
5913,23.439377
5914,23.418905
5915,23.343084
5916,23.233212
5917,23.144478
5918,23.08775
5919,22.897009
5920,22.77607
5921,22.623793
5922,22.532625
5923,22.54567
5924,22.379616
5925,22.317818
5926,22.24657
5927,22.188358
5928,22.331446
5929,22.34333
5930,22.360334
5931,22.208925
5932,22.208487
5933,22.050564
5934,22.076084
5935,21.95642
5936,21.936256
5937,21.882526
5938,21.91283
5939,21.908798
5940,22.116756
5941,22.312199
5942,22.57626
5943,22.856441
5944,23.119984
5945,23.229923
5946,23.365402
5947,23.753662
5948,24.198868
5949,24.548237
5950,24.808477
5951,25.003159
5952,25.20935
5953,25.675179
5954,26.175545
5955,26.521374
5956,26.877708
5957,27.058275
5958,27.181684
5959,27.316578
5960,27.545961
5961,27.814926
5962,28.036995
5963,28.159573
5964,28.179022
5965,28.045992
5966,28.324198
5967,28.628916
5968,29.027544
5969,29.26509
5970,29.527197
5971,29.839798
5972,30.4567
5973,30.630035
5974,30.869587
5975,31.216022
5976,31.84141
5977,32.061565
5978,32.35415
5979,32.332504
5980,32.49945
5981,32.54525
5982,32.691666
5983,32.521923
5984,32.536907
5985,32.11534
5986,31.731207
5987,31.402973
5988,31.078827
5989,30.821274
5990,30.964314
5991,30.98241
5992,30.53017
5993,30.25755
5994,30.13998
5995,30.228573
5996,30.617722
5997,31.19878
5998,31.678835
5999,31.69302
6000,31.773735
6001,31.47884
6002,31.095486
6003,30.791536
6004,30.481998
6005,30.143238
6006,29.868538
6007,29.736176
6008,29.381432
6009,29.384975
6010,28.930727
6011,28.49982
6012,28.369144
6013,28.034885
6014,28.23357
6015,28.447067
6016,28.604553
6017,28.633177
6018,28.477673
6019,28.223143
6020,27.683836
6021,26.848576
6022,26.082012
6023,25.258045
6024,24.413774
6025,23.52018
6026,23.025394
6027,22.34431
6028,21.861034
6029,21.427998
6030,21.063793
6031,20.840282
6032,20.907852
6033,21.00956
6034,20.868095
6035,20.994274
6036,20.704508
6037,20.41158
6038,20.391314
6039,20.249546
6040,20.005728
6041,19.990894
6042,19.720818
6043,19.586075
6044,19.432655
6045,19.432287
6046,19.396706
6047,19.291061
6048,19.101059
6049,18.9262
6050,18.82845
6051,18.74786
6052,18.604065
6053,18.44571
6054,18.289333
6055,18.240543
6056,18.119604
6057,18.064484
6058,17.987976
6059,17.942099
6060,17.753654
6061,17.591843
6062,17.419106
6063,17.288132
6064,17.128761
6065,17.05968
6066,16.932175
6067,16.890133
6068,16.80542
6069,16.764359
6070,16.64751
6071,16.53797
6072,16.417925
6073,16.337627
6074,16.2902
6075,16.188412
6076,16.172405
6077,16.164677
6078,16.186668
6079,16.226158
6080,16.239191
6081,16.283009
6082,16.28596
6083,16.410343
6084,16.497784
6085,16.602285
6086,16.754066
6087,17.02647
6088,17.288984
6089,17.630524
6090,17.939724
6091,18.400684
6092,19.057621
6093,19.650135
6094,20.404213
6095,21.34657
6096,22.246292
6097,23.203152
6098,24.407204
6099,25.576063
6100,26.829418
6101,28.172455
6102,29.006626
6103,30.21697
6104,31.186468
6105,32.202568
6106,32.901886
6107,33.78125
6108,34.29126
6109,34.496105
6110,34.57184
6111,34.83371
6112,34.852276
6113,34.998775
6114,35.075974
6115,35.449905
6116,35.84761
6117,35.76136
6118,36.1692
6119,36.33101
6120,36.469017
6121,36.63079
6122,36.72843
6123,36.844997
6124,36.933105
6125,36.79728
6126,36.848225
6127,37.05318
6128,37.26368
6129,37.00357
6130,36.46472
6131,35.8497
6132,35.528885
6133,35.859016
6134,35.171463
6135,35.33114
6136,35.306847
6137,35.355118
6138,35.078186
6139,34.787136
6140,34.64855
6141,34.129967
6142,33.866543
6143,34.285606
6144,34.416355
6145,34.318054
6146,34.089333
6147,33.85486
6148,33.514694
6149,33.38559
6150,32.883186
6151,32.686302
6152,32.64882
6153,32.550064
6154,32.01798
6155,31.723454
6156,31.199879
6157,30.964678
6158,30.5947
6159,30.111156
6160,29.807343
6161,29.269823
6162,28.570332
6163,27.915657
6164,27.341015
6165,26.6782
6166,26.414188
6167,25.945316
6168,25.553364
6169,25.246637
6170,24.915997
6171,24.717262
6172,24.547466
6173,24.30514
6174,24.011738
6175,23.851288
6176,23.56719
6177,23.305794
6178,22.781292
6179,22.483221
6180,22.292248
6181,22.131912
6182,21.853535
6183,21.5585
6184,21.302431
6185,21.051197
6186,20.960499
6187,20.940174
6188,20.786482
6189,20.6921
6190,20.701042
6191,20.574812
6192,20.433332
6193,20.372051
6194,20.286514
6195,20.119041
6196,19.86369
6197,19.778122
6198,19.687939
6199,19.658112
6200,19.611794
6201,19.721397
6202,19.858448
6203,19.726816
6204,19.67458
6205,19.561317
6206,19.378437
6207,19.211622
6208,19.049753
6209,18.847424
6210,18.780535
6211,18.716934
6212,18.645164
6213,18.598042
6214,18.572298
6215,18.473396
6216,18.433426
6217,18.439863
6218,18.396698
6219,18.38969
6220,18.362892
6221,18.29594
6222,18.24589
6223,18.193352
6224,18.100525
6225,18.076157
6226,18.046024
6227,18.079779
6228,18.15392
6229,18.313038
6230,18.551025
6231,18.800802
6232,19.010609
6233,19.30537
6234,19.513622
6235,20.008657
6236,20.449799
6237,20.900978
6238,21.591835
6239,22.243496
6240,22.981377
6241,23.660168
6242,24.2677
6243,24.790833
6244,25.368046
6245,25.979286
6246,26.790966
6247,27.545902
6248,28.136076
6249,28.783575
6250,29.811008
6251,30.26806
6252,30.57818
6253,31.506983
6254,32.323997
6255,33.43404
6256,33.618256
6257,34.438766
6258,34.549217
6259,34.84042
6260,34.84507
6261,34.952522
6262,34.856926
6263,34.812767
6264,34.936363
6265,34.66962
6266,34.774734
6267,35.18003
6268,35.345276
6269,35.07654
6270,35.243126
6271,35.805374
6272,35.605072
6273,35.36045
6274,34.958668
6275,34.10721
6276,33.42003
6277,32.68994
6278,32.166615
6279,31.66037
6280,31.476692
6281,31.503555
6282,31.740377
6283,32.109245
6284,32.367256
6285,32.34502
6286,32.7035
6287,33.023506
6288,33.083275
6289,33.442566
6290,33.435074
6291,33.621826
6292,33.424885
6293,32.96886
6294,32.536133
6295,32.20544
6296,32.008026
6297,31.779186
6298,31.775995
6299,31.400055
6300,31.149145
6301,30.929182
6302,30.214203
6303,29.802166
6304,29.32575
6305,28.72351
6306,28.12965
6307,27.400482
6308,27.198936
6309,26.773212
6310,26.389416
6311,26.287842
6312,25.807594
6313,25.403152
6314,25.05999
6315,24.873919
6316,24.56974
6317,24.183826
6318,23.980904
6319,23.861717
6320,23.661705
6321,23.480507
6322,23.441948
6323,23.299023
6324,23.075663
6325,22.919022
6326,22.680904
6327,22.561274
6328,22.224258
6329,22.08505
6330,22.004444
6331,21.954792
6332,21.949598
6333,21.708797
6334,21.661566
6335,21.499542
6336,21.414621
6337,21.231781
6338,21.10272
6339,20.935013
6340,20.75941
6341,20.653599
6342,20.55922
6343,20.422407
6344,20.32737
6345,20.215363
6346,20.150307
6347,20.061684
6348,20.024397
6349,19.952274
6350,19.875004
6351,19.756802
6352,19.648884
6353,19.51979
6354,19.527246
6355,19.390287
6356,19.250496
6357,19.081081
6358,19.020031
6359,18.896235
6360,18.862831
6361,18.790546
6362,18.787844
6363,18.857864
6364,18.770296
6365,18.683113
6366,18.526451
6367,18.41083
6368,18.36641
6369,18.316628
6370,18.254139
6371,18.31091
6372,18.348011
6373,18.459835
6374,18.523422
6375,18.83355
6376,19.078249
6377,19.401014
6378,19.816643
6379,20.352028
6380,20.908722
6381,21.556139
6382,22.293385
6383,22.915722
6384,23.578289
6385,24.400295
6386,25.090378
6387,25.620922
6388,26.515984
6389,27.778599
6390,28.902702
6391,30.191235
6392,31.181637
6393,32.170578
6394,32.88678
6395,33.736946
6396,34.944923
6397,35.714233
6398,36.308296
6399,36.95835
6400,37.292683
6401,37.484066
6402,37.441803
6403,37.714966
6404,37.798256
6405,37.80845
6406,38.08503
6407,37.990273
6408,38.252037
6409,38.398117
6410,38.63896
6411,38.916504
6412,39.098976
6413,39.076126
6414,39.15325
6415,39.160954
6416,39.061623
6417,39.20054
6418,39.47175
6419,39.375977
6420,39.425175
6421,38.561687
6422,39.814365
6423,39.55848
6424,39.513714
6425,39.5075
6426,39.251404
6427,39.10544
6428,38.667656
6429,38.251884
6430,37.472595
6431,37.348885
6432,36.75244
6433,36.49151
6434,35.79235
6435,35.201347
6436,34.524284
6437,33.941597
6438,33.935444
6439,33.637115
6440,33.4774
6441,33.2227
6442,32.907402
6443,32.533035
6444,32.218193
6445,31.793694
6446,31.52868
6447,31.195154
6448,31.075825
6449,30.644037
6450,30.320505
6451,29.873905
6452,29.214813
6453,28.672039
6454,28.092762
6455,27.350058
6456,26.603176
6457,26.20031
6458,25.63836
6459,25.30773
6460,25.046131
6461,24.827713
6462,24.63923
6463,24.29208
6464,23.957775
6465,23.732483
6466,23.43591
6467,23.33209
6468,23.331821
6469,23.09562
6470,22.945616
6471,22.903381
6472,23.008562
6473,22.93261
6474,22.917797
6475,22.813229
6476,22.704098
6477,22.601328
6478,22.49171
6479,22.3208
6480,22.300829
6481,22.15866
6482,21.915306
6483,21.715872
6484,21.653126
6485,21.467028
6486,21.314962
6487,21.353405
6488,21.247444
6489,21.061543
6490,20.952398
6491,20.882605
6492,20.785946
6493,20.651653
6494,20.550125
6495,20.54609
6496,20.462547
6497,20.279636
6498,20.230293
6499,20.188824
